Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
19/07/2018,1070,0,25.9,76,1.3,984,21.3,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,826,1,25.4,79,0.8,924,21.4,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,593,2,24.8,80,1.5,888,21.1,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,395,3,24.4,85,0.6,678,21.7,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,233,4,24.0,87,0.9,582,21.6,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,331,5,23.6,88,0.2,604,21.4,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,674,6,23.3,83,0.2,875,20.2,0.02,0.0,0.0,Summer,No Holiday,1
19/07/2018,1317,7,23.6,75,0.9,856,18.9,0.36,0.0,0.0,Summer,No Holiday,1
19/07/2018,1995,8,25.5,65,0.9,833,18.4,1.1,0.0,0.0,Summer,No Holiday,1
19/07/2018,987,9,27.6,62,1.5,1043,19.6,1.76,0.0,0.0,Summer,No Holiday,1
19/07/2018,1335,10,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,Summer,No Holiday,1
19/07/2018,3821,11,30.7,48,1.6,1705,18.4,2.92,0.0,0.0,Summer,No Holiday,1
19/07/2018,5864,12,31.7,42,2.6,1868,17.2,3.23,0.0,0.0,Summer,No Holiday,1
19/07/2018,4712,13,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,Summer,No Holiday,1
19/07/2018,4636,14,33.1,47,2.5,1785,20.2,3.26,0.0,0.0,Summer,No Holiday,1
19/07/2018,7153,15,33.7,41,2.5,1924,18.6,3.04,0.0,0.0,Summer,No Holiday,1
19/07/2018,6053,16,33.7,43,2.7,1890,19.3,2.55,0.0,0.0,Summer,No Holiday,1
19/07/2018,6572,17,34.0,44,2.3,1891,20.0,1.95,0.0,0.0,Summer,No Holiday,1
19/07/2018,4451,18,33.0,51,2.4,1566,21.5,1.23,0.0,0.0,Summer,No Holiday,1
19/07/2018,2247,19,31.6,58,2.3,1556,22.3,0.56,0.0,0.0,Summer,No Holiday,1
19/07/2018,2116,20,29.8,62,2.9,1931,21.7,0.08,0.0,0.0,Summer,No Holiday,1
19/07/2018,3933,21,28.8,69,2.4,1619,22.5,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,1872,22,28.0,76,1.5,1542,23.3,0.0,0.0,0.0,Summer,No Holiday,1
19/07/2018,1320,23,27.2,78,1.9,1601,23.0,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,1043,0,26.7,80,1.4,1465,22.9,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,775,1,26.1,81,1.6,1409,22.5,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,559,2,25.7,84,0.1,1293,22.7,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,430,3,25.4,84,0.9,1174,22.4,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,269,4,25.1,83,0.0,1253,22.0,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,329,5,24.9,83,0.3,1207,21.8,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,674,6,24.6,82,0.2,1157,21.3,0.02,0.0,0.0,Summer,No Holiday,1
20/07/2018,1253,7,25.2,75,0.6,1056,20.4,0.34,0.0,0.0,Summer,No Holiday,1
20/07/2018,1898,8,26.6,70,1.3,1062,20.6,1.01,0.0,0.0,Summer,No Holiday,1
20/07/2018,1031,9,28.4,65,1.2,806,21.1,1.69,0.0,0.0,Summer,No Holiday,1
20/07/2018,643,10,29.8,59,1.2,973,20.9,2.32,0.0,0.0,Summer,No Holiday,1
20/07/2018,793,11,31.6,54,1.3,990,21.1,2.84,0.0,0.0,Summer,No Holiday,1
20/07/2018,824,12,32.6,51,2.1,800,21.1,3.21,0.0,0.0,Summer,No Holiday,1
20/07/2018,807,13,32.4,54,2.4,708,21.8,2.5,0.0,0.0,Summer,No Holiday,1
20/07/2018,1381,14,33.4,52,2.7,685,22.1,2.67,0.0,0.0,Summer,No Holiday,1
20/07/2018,3206,15,34.1,45,2.4,1110,20.4,2.88,0.0,0.0,Summer,No Holiday,1
20/07/2018,4842,16,34.3,45,2.3,1466,20.6,2.47,0.0,0.0,Summer,No Holiday,1
20/07/2018,5382,17,34.3,44,2.1,1704,20.2,1.87,0.0,0.0,Summer,No Holiday,1
20/07/2018,7455,18,33.9,42,2.0,1969,19.1,1.25,0.0,0.0,Summer,No Holiday,1
20/07/2018,7120,19,32.9,44,2.0,1985,19.0,0.59,0.0,0.0,Summer,No Holiday,1
20/07/2018,5022,20,30.9,51,2.2,2000,19.5,0.07,0.0,0.0,Summer,No Holiday,1
20/07/2018,3680,21,29.8,59,1.4,2000,20.9,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,1784,22,28.8,65,1.3,1988,21.5,0.0,0.0,0.0,Summer,No Holiday,1
20/07/2018,2641,23,28.2,70,1.3,1811,22.2,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,1134,0,27.5,73,1.1,1834,22.2,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,947,1,27.0,74,1.1,1833,21.9,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,686,2,26.4,72,0.2,1766,20.9,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,479,3,26.1,74,0.1,1683,21.0,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,349,4,25.6,77,1.2,1203,21.2,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,294,5,25.0,78,0.3,1474,20.8,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,383,6,24.9,76,0.0,1473,20.3,0.02,0.0,0.0,Summer,No Holiday,1
21/07/2018,493,7,25.3,71,0.4,1226,19.6,0.34,0.0,0.0,Summer,No Holiday,1
21/07/2018,722,8,27.4,63,0.9,1043,19.7,1.03,0.0,0.0,Summer,No Holiday,1
21/07/2018,731,9,29.6,57,0.9,977,20.1,1.71,0.0,0.0,Summer,No Holiday,1
21/07/2018,701,10,31.4,51,1.1,847,20.0,2.32,0.0,0.0,Summer,No Holiday,1
21/07/2018,2487,11,32.9,45,2.1,1020,19.3,2.72,0.0,0.0,Summer,No Holiday,1
21/07/2018,5771,12,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,Summer,No Holiday,1
21/07/2018,7053,13,35.2,34,1.8,1636,16.9,3.21,0.0,0.0,Summer,No Holiday,1
21/07/2018,7008,14,36.3,34,1.3,1493,17.9,3.17,0.0,0.0,Summer,No Holiday,1
21/07/2018,5821,15,36.5,35,3.0,1355,18.5,2.71,0.0,0.0,Summer,No Holiday,1
21/07/2018,8892,16,36.8,30,2.8,1756,16.3,2.41,0.0,0.0,Summer,No Holiday,1
21/07/2018,9020,17,36.3,36,3.1,1972,18.8,1.91,0.0,0.0,Summer,No Holiday,1
21/07/2018,7528,18,35.0,42,2.9,1953,20.1,1.26,0.0,0.0,Summer,No Holiday,1
21/07/2018,5337,19,33.4,51,2.6,2000,21.8,0.59,0.0,0.0,Summer,No Holiday,1
21/07/2018,4789,20,31.5,53,1.8,2000,20.7,0.08,0.0,0.0,Summer,No Holiday,1
21/07/2018,4143,21,30.2,54,1.8,2000,19.8,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,4000,22,29.4,55,1.4,2000,19.4,0.0,0.0,0.0,Summer,No Holiday,1
21/07/2018,3099,23,28.8,56,1.6,2000,19.1,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,2899,0,28.1,56,0.2,2000,18.4,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,1987,1,27.3,60,0.8,2000,18.8,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,1227,2,26.8,63,0.6,2000,19.1,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,1078,3,26.3,63,0.2,2000,18.6,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,272,4,25.9,71,0.3,2000,20.2,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,258,5,25.5,72,0.4,2000,20.0,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,288,6,25.3,73,0.6,1979,20.1,0.02,0.0,0.0,Summer,No Holiday,1
22/07/2018,1000,7,25.8,67,0.9,1773,19.1,0.34,0.0,0.0,Summer,No Holiday,1
22/07/2018,2288,8,27.9,60,0.6,1835,19.4,1.06,0.0,0.0,Summer,No Holiday,1
22/07/2018,3660,9,30.5,54,0.9,1907,20.1,1.71,0.0,0.0,Summer,No Holiday,1
22/07/2018,4436,10,32.2,50,0.8,1881,20.4,2.29,0.0,0.0,Summer,No Holiday,1
22/07/2018,5535,11,33.8,45,1.9,1928,20.2,2.74,0.0,0.0,Summer,No Holiday,1
22/07/2018,6886,12,35.5,39,1.9,1803,19.4,3.05,0.0,0.0,Summer,No Holiday,1
22/07/2018,8578,13,36.7,33,1.8,1911,17.7,3.24,0.0,0.0,Summer,No Holiday,1
22/07/2018,8574,14,37.4,34,2.3,1860,18.8,3.05,0.0,0.0,Summer,No Holiday,1
22/07/2018,8641,15,37.5,33,2.0,1816,18.4,2.32,0.0,0.0,Summer,No Holiday,1
22/07/2018,8780,16,37.8,31,2.5,1929,17.7,2.46,0.0,0.0,Summer,No Holiday,1
22/07/2018,8974,17,37.6,33,2.1,1837,18.5,1.82,0.0,0.0,Summer,No Holiday,1
22/07/2018,9221,18,36.3,35,3.0,1860,18.3,0.89,0.0,0.0,Summer,No Holiday,1
22/07/2018,5392,19,34.5,47,2.8,1762,21.5,0.42,0.0,0.0,Summer,No Holiday,1
22/07/2018,4822,20,33.3,50,2.3,1706,21.4,0.1,0.0,0.0,Summer,No Holiday,1
22/07/2018,4800,21,32.3,50,1.7,1784,20.5,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,4480,22,31.7,51,1.4,1742,20.3,0.0,0.0,0.0,Summer,No Holiday,1
22/07/2018,3442,23,31.2,52,1.5,1670,20.1,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,3204,0,30.6,50,2.3,1631,18.9,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,2954,1,30.0,52,1.5,1774,19.0,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,2794,2,29.7,53,1.4,1682,19.0,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,4152,3,29.6,50,2.1,1970,18.0,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,1985,4,29.3,51,0.9,1498,18.1,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,3444,5,29.3,55,1.6,2000,19.3,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,3064,6,29.2,58,1.7,2000,20.0,0.01,0.0,0.0,Summer,No Holiday,1
23/07/2018,3052,7,29.3,58,0.8,2000,20.1,0.23,0.0,0.0,Summer,No Holiday,1
23/07/2018,4301,8,30.0,56,0.9,2000,20.2,0.54,0.0,0.0,Summer,No Holiday,1
23/07/2018,4119,9,31.0,55,1.5,1945,20.8,1.14,0.0,0.0,Summer,No Holiday,1
23/07/2018,4550,10,31.8,51,1.5,1900,20.4,1.71,0.0,0.0,Summer,No Holiday,1
23/07/2018,5647,11,32.7,48,2.2,1908,20.2,2.53,0.0,0.0,Summer,No Holiday,1
23/07/2018,5691,12,34.1,47,2.3,1862,21.1,2.94,0.0,0.0,Summer,No Holiday,1
23/07/2018,5724,13,33.8,47,1.7,1887,20.9,1.57,0.0,0.0,Summer,No Holiday,1
23/07/2018,5706,14,34.3,45,2.2,1967,20.6,1.64,0.0,0.0,Summer,No Holiday,1
23/07/2018,5775,15,35.4,46,2.2,1861,22.0,2.48,0.0,0.0,Summer,No Holiday,1
23/07/2018,5996,16,34.8,47,2.2,1839,21.8,1.32,0.0,0.0,Summer,No Holiday,1
23/07/2018,6346,17,34.8,49,3.0,1866,22.5,1.37,0.0,0.0,Summer,No Holiday,1
23/07/2018,5539,18,33.9,53,3.2,1886,22.9,0.94,0.0,0.0,Summer,No Holiday,1
23/07/2018,4524,19,32.6,58,3.2,1962,23.2,0.45,0.0,0.0,Summer,No Holiday,1
23/07/2018,3862,20,31.5,61,1.8,2000,23.0,0.07,0.0,0.0,Summer,No Holiday,1
23/07/2018,3805,21,30.8,60,1.8,2000,22.1,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,3508,22,30.3,60,1.8,2000,21.6,0.0,0.0,0.0,Summer,No Holiday,1
23/07/2018,3569,23,30.0,58,1.6,2000,20.8,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,2685,0,29.6,61,1.0,2000,21.2,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,1930,1,29.1,64,1.2,2000,21.5,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,1702,2,28.6,66,0.9,2000,21.6,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,1547,3,28.2,65,0.3,1999,20.9,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,858,4,27.8,67,0.2,1982,21.1,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,308,5,27.5,70,0.1,1976,21.5,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,675,6,27.2,71,0.8,1920,21.4,0.02,0.0,0.0,Summer,No Holiday,1
24/07/2018,1215,7,27.8,63,1.2,1781,20.1,0.32,0.0,0.0,Summer,No Holiday,1
24/07/2018,2460,8,29.9,59,0.8,1727,21.0,1.03,0.0,0.0,Summer,No Holiday,1
24/07/2018,2737,9,31.7,59,1.0,1706,22.6,1.69,0.0,0.0,Summer,No Holiday,1
24/07/2018,3022,10,32.4,54,0.9,1631,21.8,1.45,0.0,0.0,Summer,No Holiday,1
24/07/2018,3754,11,33.9,46,1.6,1387,20.6,2.15,0.0,0.0,Summer,No Holiday,1
24/07/2018,5707,12,34.5,50,1.4,1901,22.5,1.89,0.0,0.0,Summer,No Holiday,1
24/07/2018,5724,13,36.4,41,1.3,1655,21.0,2.86,0.0,0.0,Summer,No Holiday,1
24/07/2018,3783,14,35.8,49,2.8,1264,23.4,2.4,0.0,0.0,Summer,No Holiday,1
24/07/2018,3147,15,35.8,47,2.2,1029,22.7,1.51,0.0,0.0,Summer,No Holiday,1
24/07/2018,3246,16,34.9,51,2.0,1221,23.2,0.76,0.0,0.0,Summer,No Holiday,1
24/07/2018,3108,17,34.9,51,2.2,1235,23.2,0.98,0.0,0.0,Summer,No Holiday,1
24/07/2018,3515,18,34.9,53,2.2,1296,23.8,0.86,0.0,0.0,Summer,No Holiday,1
24/07/2018,3779,19,33.1,57,2.2,1670,23.4,0.44,0.0,0.0,Summer,No Holiday,1
24/07/2018,1836,20,31.1,63,2.0,1542,23.2,0.06,0.0,0.0,Summer,No Holiday,1
24/07/2018,1901,21,30.2,65,2.3,1642,22.8,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,2988,22,29.8,66,3.2,1511,22.7,0.0,0.0,0.0,Summer,No Holiday,1
24/07/2018,1195,23,29.3,66,2.8,1854,22.2,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,1579,0,28.9,66,2.2,2000,21.9,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,1366,1,28.7,67,2.6,2000,21.9,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,1139,2,28.8,68,1.8,2000,22.2,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,329,3,28.9,69,2.8,1871,22.6,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,214,4,28.5,74,2.6,1549,23.4,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,301,5,28.3,74,2.4,1378,23.2,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,659,6,28.1,75,1.8,1092,23.2,0.01,0.0,0.0,Summer,No Holiday,1
25/07/2018,1173,7,28.3,72,2.0,1200,22.7,0.1,0.0,0.0,Summer,No Holiday,1
25/07/2018,1895,8,28.7,70,3.5,1470,22.6,0.52,0.0,0.0,Summer,No Holiday,1
25/07/2018,997,9,29.4,66,2.5,1308,22.3,0.91,0.0,0.0,Summer,No Holiday,1
25/07/2018,1336,10,30.7,61,2.8,1521,22.3,1.5,0.0,0.0,Summer,No Holiday,1
25/07/2018,1389,11,30.7,63,3.4,1323,22.8,1.13,0.0,0.0,Summer,No Holiday,1
25/07/2018,793,12,31.1,60,2.7,1331,22.4,1.02,0.0,0.0,Summer,No Holiday,1
25/07/2018,2594,13,32.3,56,3.0,1504,22.3,1.74,0.0,0.0,Summer,No Holiday,1
25/07/2018,2565,14,33.0,53,1.7,1357,22.1,1.73,0.0,0.0,Summer,No Holiday,1
25/07/2018,4695,15,34.0,50,3.0,1705,22.1,1.72,0.0,0.0,Summer,No Holiday,1
25/07/2018,2788,16,34.1,52,2.5,1304,22.8,2.23,0.0,0.0,Summer,No Holiday,1
25/07/2018,2627,17,33.2,56,2.2,1428,23.2,1.03,0.0,0.0,Summer,No Holiday,1
25/07/2018,2418,18,32.2,58,2.5,1553,22.8,0.44,0.0,0.0,Summer,No Holiday,1
25/07/2018,2041,19,31.7,60,2.3,1492,22.9,0.23,0.0,0.0,Summer,No Holiday,1
25/07/2018,3150,20,30.9,67,1.7,1470,24.0,0.05,0.0,0.0,Summer,No Holiday,1
25/07/2018,1813,21,29.7,74,2.2,1342,24.5,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,1769,22,28.8,76,2.8,1231,24.1,0.0,0.0,0.0,Summer,No Holiday,1
25/07/2018,1291,23,28.0,77,1.9,1346,23.5,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,941,0,27.7,78,1.2,1341,23.5,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,720,1,27.6,79,1.0,1261,23.6,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,500,2,27.6,78,0.1,1289,23.4,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,357,3,27.7,76,0.2,1376,23.0,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,254,4,27.7,75,1.0,1360,22.8,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,308,5,27.4,78,0.8,1301,23.2,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,604,6,27.4,77,0.7,1113,23.0,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,1177,7,27.7,75,1.2,1103,22.8,0.1,0.0,0.0,Summer,No Holiday,1
26/07/2018,1825,8,28.3,72,0.8,1165,22.7,0.34,0.0,0.0,Summer,No Holiday,1
26/07/2018,968,9,29.1,69,1.0,853,22.8,0.67,0.0,0.0,Summer,No Holiday,1
26/07/2018,646,10,29.5,68,1.8,946,22.9,0.54,0.0,0.0,Summer,No Holiday,1
26/07/2018,616,11,30.2,67,1.5,1003,23.3,0.87,0.0,0.0,Summer,No Holiday,1
26/07/2018,602,12,32.0,57,1.6,1075,22.4,1.94,0.0,0.0,Summer,No Holiday,1
26/07/2018,630,13,32.4,54,0.7,896,21.8,1.41,0.0,0.0,Summer,No Holiday,1
26/07/2018,1346,14,33.0,56,2.5,879,23.0,1.33,0.0,0.0,Summer,No Holiday,1
26/07/2018,1414,15,33.1,58,1.9,882,23.7,0.87,0.0,0.0,Summer,No Holiday,1
26/07/2018,922,16,33.5,57,2.8,989,23.8,1.55,0.0,0.0,Summer,No Holiday,1
26/07/2018,2034,17,33.1,59,2.9,1038,24.0,1.14,0.0,0.0,Summer,No Holiday,1
26/07/2018,3582,18,33.2,59,1.8,1069,24.0,0.99,0.0,0.0,Summer,No Holiday,1
26/07/2018,3805,19,32.3,63,2.1,1037,24.3,0.41,0.0,0.0,Summer,No Holiday,1
26/07/2018,1792,20,31.0,68,1.4,1162,24.3,0.05,0.0,0.0,Summer,No Holiday,1
26/07/2018,1870,21,30.0,74,2.7,1056,24.8,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,1711,22,29.4,78,1.6,1011,25.1,0.0,0.0,0.0,Summer,No Holiday,1
26/07/2018,1275,23,29.0,79,1.2,971,24.9,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,911,0,28.6,80,0.6,990,24.8,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,749,1,28.3,78,0.5,1072,24.0,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,539,2,27.8,79,1.4,1049,23.8,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,373,3,27.6,80,1.6,929,23.8,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,220,4,27.3,85,1.6,671,24.5,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,297,5,27.2,86,0.8,657,24.6,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,649,6,27.2,85,0.1,702,24.4,0.02,0.0,0.0,Summer,No Holiday,1
27/07/2018,1113,7,27.6,80,1.0,783,23.8,0.27,0.0,0.0,Summer,No Holiday,1
27/07/2018,1765,8,28.5,76,0.9,725,23.8,0.59,0.0,0.0,Summer,No Holiday,1
27/07/2018,936,9,29.9,69,1.5,769,23.5,1.12,0.0,0.0,Summer,No Holiday,1
27/07/2018,641,10,31.2,61,2.3,901,22.7,1.71,0.0,0.0,Summer,No Holiday,1
27/07/2018,621,11,32.7,56,1.9,1034,22.7,2.57,0.0,0.0,Summer,No Holiday,1
27/07/2018,1354,12,33.7,53,1.9,990,22.7,2.5,0.0,0.0,Summer,No Holiday,1
27/07/2018,1868,13,35.3,48,2.5,880,22.6,2.89,0.0,0.0,Summer,No Holiday,1
27/07/2018,509,14,34.1,57,1.8,667,24.3,1.13,0.0,0.0,Summer,No Holiday,1
27/07/2018,1416,15,35.3,52,1.9,822,23.9,2.15,0.0,0.0,Summer,No Holiday,1
27/07/2018,907,16,35.0,55,2.8,835,24.6,1.56,0.0,0.0,Summer,No Holiday,1
27/07/2018,1291,17,34.7,59,2.7,1095,25.5,1.49,0.0,0.0,Summer,No Holiday,1
27/07/2018,3398,18,33.7,62,3.2,1082,25.3,0.87,0.0,0.0,Summer,No Holiday,1
27/07/2018,2872,19,32.0,68,3.0,1286,25.3,0.38,0.0,0.0,Summer,No Holiday,1
27/07/2018,1567,20,30.7,73,2.8,1310,25.2,0.04,0.0,0.0,Summer,No Holiday,1
27/07/2018,1549,21,30.3,75,1.1,1289,25.3,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,1509,22,29.9,74,2.0,1201,24.7,0.0,0.0,0.0,Summer,No Holiday,1
27/07/2018,1184,23,29.7,76,1.2,1159,25.0,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,994,0,29.4,78,2.1,1072,25.1,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,877,1,29.1,79,1.3,975,25.0,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,658,2,28.8,80,1.9,925,24.9,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,463,3,28.5,81,1.2,911,24.9,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,342,4,28.3,83,1.7,814,25.1,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,250,5,28.1,84,0.5,754,25.1,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,315,6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,Summer,No Holiday,1
28/07/2018,430,7,28.4,82,0.7,748,25.0,0.16,0.0,0.0,Summer,No Holiday,1
28/07/2018,608,8,29.6,75,0.4,749,24.6,0.66,0.0,0.0,Summer,No Holiday,1
28/07/2018,673,9,30.6,74,1.4,716,25.4,0.95,0.0,0.0,Summer,No Holiday,1
28/07/2018,656,10,32.0,65,0.9,966,24.5,1.19,0.0,0.0,Summer,No Holiday,1
28/07/2018,594,11,32.8,62,0.6,881,24.5,1.3,0.0,0.0,Summer,No Holiday,1
28/07/2018,634,12,33.6,62,1.9,820,25.3,1.35,0.0,0.0,Summer,No Holiday,1
28/07/2018,743,13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,Summer,No Holiday,1
28/07/2018,316,14,34.4,65,1.8,960,26.8,1.75,0.2,0.0,Summer,No Holiday,1
28/07/2018,470,15,28.9,86,2.2,1592,26.3,0.26,7.3,0.0,Summer,No Holiday,1
28/07/2018,708,16,28.6,82,3.4,1022,25.2,0.14,0.0,0.0,Summer,No Holiday,1
28/07/2018,865,17,28.2,83,1.3,1099,25.0,0.11,0.0,0.0,Summer,No Holiday,1
28/07/2018,845,18,29.0,81,0.8,989,25.4,0.22,0.0,0.0,Summer,No Holiday,1
28/07/2018,976,19,29.3,78,0.0,988,25.0,0.15,0.0,0.0,Summer,No Holiday,1
28/07/2018,1097,20,29.2,82,0.4,1000,25.8,0.01,0.0,0.0,Summer,No Holiday,1
28/07/2018,1213,21,29.1,78,1.1,1362,24.8,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,1160,22,29.0,74,0.9,1652,23.8,0.0,0.0,0.0,Summer,No Holiday,1
28/07/2018,1041,23,28.6,74,0.7,1807,23.5,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,923,0,28.4,70,0.9,1945,22.3,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,638,1,28.0,71,0.6,1799,22.2,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,513,2,27.7,73,0.4,1832,22.4,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,405,3,27.4,73,0.6,1893,22.1,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,247,4,27.0,74,0.8,1816,21.9,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,201,5,26.7,75,0.3,1871,21.8,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,268,6,26.4,76,0.4,1813,21.8,0.01,0.0,0.0,Summer,No Holiday,1
29/07/2018,985,7,26.9,69,0.8,1960,20.7,0.29,0.0,0.0,Summer,No Holiday,1
29/07/2018,2267,8,28.6,63,0.8,1867,20.8,1.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,3653,9,30.6,54,1.7,1831,20.2,1.68,0.0,0.0,Summer,No Holiday,1
29/07/2018,5509,10,32.4,48,1.9,1952,19.9,2.33,0.0,0.0,Summer,No Holiday,1
29/07/2018,5512,11,33.6,46,1.7,1965,20.3,2.6,0.0,0.0,Summer,No Holiday,1
29/07/2018,5680,12,33.8,47,1.7,1962,20.9,1.92,0.0,0.0,Summer,No Holiday,1
29/07/2018,6948,13,34.4,41,2.9,1970,19.2,2.33,0.0,0.0,Summer,No Holiday,1
29/07/2018,6956,14,35.4,43,1.4,2000,20.9,2.48,0.0,0.0,Summer,No Holiday,1
29/07/2018,7039,15,35.9,37,1.9,1949,18.9,1.98,0.0,0.0,Summer,No Holiday,1
29/07/2018,8769,16,36.0,33,1.4,2000,17.1,1.97,0.0,0.0,Summer,No Holiday,1
29/07/2018,8904,17,36.3,36,1.5,2000,18.8,1.87,0.0,0.0,Summer,No Holiday,1
29/07/2018,9150,18,35.8,35,1.3,2000,17.9,1.21,0.0,0.0,Summer,No Holiday,1
29/07/2018,7812,19,34.4,39,1.2,2000,18.4,0.58,0.0,0.0,Summer,No Holiday,1
29/07/2018,5611,20,32.3,48,1.4,2000,19.8,0.08,0.0,0.0,Summer,No Holiday,1
29/07/2018,5552,21,31.1,47,1.3,2000,18.4,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,5320,22,30.4,45,1.6,2000,17.1,0.0,0.0,0.0,Summer,No Holiday,1
29/07/2018,5022,23,29.9,45,1.4,2000,16.6,0.0,0.0,0.0,Summer,No Holiday,1
